ID,Par_No,SB_LIB,XD,XDP,XDPP,Xq,XqP,XqPP,X2,Ra,TD0P,TD0PP,Tq0P,Tq0PP,TJ,a,b,n,D_Sec,Note
1065,1065,0.0000,2.269630,0.303530,0.221560,2.209280,0.445400,0.215660,0.218610,0.000000,8.724000,0.045000,0.969000,0.069000,8.000000,1.000000,0.177000,9.205000,0.000000,___#2
1066,1066,0.0000,1.861000,0.200000,0.155000,1.814000,0.333000,0.152000,0.153000,0.000000,8.470000,0.040000,0.900000,0.060000,8.120000,1.000000,0.140000,7.400000,0.000000,__QFSN-300-2
1067,1067,0.0000,2.270000,0.267100,0.203830,2.210000,0.391950,0.198400,0.201120,0.000000,8.742000,0.045000,0.969000,0.069000,7.410000,1.000000,0.178000,7.845000,0.000000,__#1
1068,1068,0.0000,1.811000,0.236300,0.177000,1.811000,0.230000,0.177000,0.216000,0.000000,8.300000,0.035000,1.670000,0.100000,6.820000,1.000000,0.081000,7.803040,0.000000,QFN-100-2
1069,1069,0.0000,2.186000,0.213000,0.131000,1.800000,0.190000,0.100000,0.137000,0.000000,9.843000,0.035000,0.200000,0.035000,5.000000,1.000000,0.116000,10.910000,0.000000,__#3
1070,1070,0.0000,1.962100,0.275100,0.168900,1.962100,0.556000,0.168900,0.186100,0.000000,6.400000,0.168000,1.670000,0.050000,5.480000,1.000000,0.058000,10.350230,0.000000,QFQS-200-2
1071,1071,0.0000,1.962100,0.275100,0.168900,1.962100,0.556000,0.168900,0.186100,0.000000,6.400000,0.168000,1.670000,0.050000,5.480000,1.000000,0.069000,8.682490,0.000000,__#2
1072,1072,0.0000,2.046600,0.219800,0.170000,1.994200,0.355400,0.167700,0.168800,0.000000,8.470000,0.040000,0.900000,0.060000,6.500000,1.000000,0.159000,7.890000,0.000000,____
1073,1073,0.0000,1.022000,0.310000,0.242000,0.672000,0.672000,0.210000,0.200000,0.000000,13.570000,0.153000,0.387000,0.387000,8.000000,1.000000,0.244000,4.820000,0.000000,__#1
1074,1074,0.0000,1.022000,0.310000,0.242000,0.672000,0.672000,0.210000,0.200000,0.000000,13.570000,0.153000,0.387000,0.387000,8.000000,1.000000,0.199000,6.770000,0.000000,__#2
1075,1075,0.0000,1.022000,0.310000,0.242000,0.672000,0.672000,0.210000,0.200000,0.000000,13.570000,0.153000,0.387000,0.387000,8.000000,1.000000,0.162000,7.026000,0.000000,__#3
1076,1076,0.0000,1.022000,0.310000,0.242000,0.672000,0.672000,0.210000,0.200000,0.000000,13.570000,0.153000,0.387000,0.387000,8.000000,1.000000,0.164000,7.092000,0.000000,__#4
1077,1077,0.0000,2.269630,0.267100,0.203830,2.209280,0.391950,0.198400,0.201120,0.000000,8.724000,0.045000,0.969000,0.069000,8.840000,1.000000,0.194000,8.859000,0.000000,__G1
1078,1078,0.0000,1.929000,0.264100,0.188000,1.929000,0.556000,0.188000,0.231000,0.000000,6.400000,0.030000,1.670000,0.050000,5.700000,0.950000,0.051000,8.727000,0.000000,___-200
1079,1079,0.0000,2.269630,0.267100,0.223831,2.209280,0.445400,0.215660,0.201120,0.000000,8.724000,0.045000,0.969000,0.069000,8.840000,1.000000,0.162000,9.528000,0.000000,__#9
1080,1080,0.0000,0.620000,0.272000,0.230000,0.500000,0.556000,0.210000,0.210000,0.000000,7.600000,0.030000,1.670000,0.050000,8.468000,0.900000,0.119800,7.960000,0.000000,TAK-VCT
1081,1081,0.0000,0.784000,0.302000,0.241000,0.614000,0.556000,0.241000,0.243000,0.000000,5.900000,0.030000,1.670000,0.050000,7.760000,0.885000,0.110000,9.960000,0.000000,CB850/190-
1082,1082,0.0000,1.380000,0.150000,0.113000,1.250000,0.282000,0.110000,0.111000,0.000000,11.140000,0.047000,1.240000,0.090000,5.100000,1.000000,0.198000,8.491630,0.000000,__TEWAC
1083,1083,0.0000,2.083000,0.196000,0.119000,1.959000,0.319000,0.126000,0.125000,0.000000,10.450000,0.023000,0.976000,0.035000,5.500000,1.000000,0.050000,9.830000,0.000000,_____
1084,1084,0.0000,2.083000,0.196000,0.119000,1.959000,0.319000,0.126000,0.125000,0.000000,10.455000,0.023000,0.976000,0.035000,8.000000,1.000000,0.060000,8.830000,0.000000,_____
1085,1085,0.0000,2.236000,0.334000,0.264000,2.120000,0.463000,0.281000,0.273000,0.000000,9.200000,0.030000,1.670000,0.050000,6.390000,1.000000,0.152000,8.090000,0.000000,__1
1086,1086,0.0000,2.210000,0.230000,0.140000,2.044000,0.349000,0.149000,0.150000,0.000000,9.340000,0.022000,1.163000,0.044000,6.000000,1.000000,0.102000,8.313000,0.000000,TFLH-K
1087,1087,0.0000,2.210000,0.230000,0.140000,2.040000,0.349000,0.149000,0.150000,0.000000,9.340000,0.022000,1.163000,0.044000,6.000000,1.000000,0.102000,8.313000,0.000000,TFLH-K
1088,1088,0.0000,2.269630,0.303530,0.221560,2.209280,0.445400,0.215660,0.218610,0.000000,8.720000,0.045000,0.970000,0.070000,6.060000,1.000000,0.168000,10.206000,0.000000,___#1
1089,1089,0.0000,2.269630,0.303530,0.221560,2.209280,0.445400,0.215660,0.218610,0.000000,8.720000,0.045000,0.970000,0.070000,6.110000,1.000000,0.156000,9.065000,0.000000,___#2
1090,1090,0.0000,2.155000,0.301000,0.223000,2.100000,0.448000,0.218000,0.221000,0.000000,8.610000,0.045000,0.956000,0.069000,6.400000,1.000000,0.240000,4.570000,0.000000,____#1
1091,1091,0.0000,2.155000,0.301000,0.223000,2.100000,0.448000,0.218000,0.221000,0.000000,8.610000,0.045000,0.956000,0.069000,6.400000,1.000000,0.190000,7.045000,0.000000,____#2
1092,1092,0.0000,2.403130,0.321380,0.234590,2.339240,0.463660,0.228340,0.231460,0.000000,8.724000,0.046000,0.969000,0.070000,7.320000,1.000000,0.170000,7.339190,0.000000,__#1
1093,1093,0.0000,2.403130,0.321380,0.234590,2.339240,0.463660,0.228340,0.231460,0.000000,8.724000,0.046000,0.969000,0.070000,7.320000,1.000000,0.192000,5.756370,0.000000,__#2
1094,1094,0.0000,1.811000,0.236300,0.177000,1.811000,0.230000,0.177000,0.216000,0.000000,9.416000,0.142000,1.670000,0.142000,7.320000,0.885000,0.110000,9.960000,0.000000,__#3___
1095,1095,0.0000,1.638500,0.209400,0.164800,1.894000,0.556000,0.147000,0.182800,0.000000,9.416000,0.046000,1.670000,0.142000,6.930000,1.000000,0.159000,4.390000,0.000000,___#5___
1096,1096,0.0000,2.184600,0.318100,0.237900,2.126300,0.471100,0.233700,0.235800,0.000000,8.747000,0.045000,0.972000,0.066000,5.500000,1.000000,0.175000,9.610000,0.000000,__66_
1097,1097,0.0000,1.980000,0.250000,0.189000,1.928000,0.405000,0.186000,0.188000,0.000000,8.600000,0.044000,0.956000,0.074000,7.340000,1.000000,0.120000,9.640000,0.000000,__#1
1098,1098,0.0000,2.226963,0.267100,0.203830,2.209328,0.391950,0.198400,0.200000,0.000000,8.724000,0.045000,0.969000,0.069000,8.840000,1.000000,0.167000,8.014730,0.000000,__#5
1099,1099,0.0000,2.269630,0.267100,0.203830,2.209280,0.391950,0.198400,0.200000,0.000000,8.720000,0.045000,0.969000,0.069000,8.840000,1.000000,0.167000,8.014730,0.000000,__
1100,1100,0.0000,1.838000,0.196500,0.171000,1.800000,0.382000,0.179000,0.174000,0.000000,8.040000,0.044000,0.956000,0.074400,8.560000,1.000000,0.195000,3.362770,0.000000,QFSN-300-2
1101,1101,0.0000,1.838000,0.173500,0.157000,1.800000,0.382000,0.179000,0.160000,0.000000,8.040000,0.044000,0.956000,0.074400,7.000000,1.000000,0.092000,13.285000,0.000000,QFSN-300-2
1102,1102,0.0000,1.836000,0.173500,0.157000,1.836000,0.173500,0.157000,0.160000,0.000000,8.040000,0.050000,1.000000,0.050000,7.000000,1.000000,0.200000,8.530000,0.000000,__G4
1103,1103,0.0000,2.269630,0.303530,0.221560,2.209280,0.445400,0.215660,0.218610,0.000000,8.724000,0.045000,0.969000,0.069000,8.000000,1.000000,0.210000,8.391000,0.000000,___#1
1104,1104,0.0000,2.269630,0.267100,0.203830,2.209280,0.391950,0.198400,0.201120,0.000000,8.724000,0.045000,0.969000,0.069000,6.870000,1.000000,0.210000,6.960000,0.000000,__#3
1105,1105,0.0000,2.269630,0.267100,0.203830,2.209280,0.391590,0.198400,0.201120,0.000000,8.724000,0.045000,0.969000,0.069000,6.870000,1.000000,0.210000,6.960000,0.000000,__-600
1106,1106,0.0000,2.047000,0.219800,0.170000,1.994000,0.355400,0.167700,0.168800,0.000000,8.470000,0.040000,0.900000,0.060000,8.300000,1.000000,0.160000,7.460000,0.000000,____#1
1107,1107,0.0000,2.047000,0.219800,0.170000,1.994000,0.355400,0.167700,0.168800,0.000000,8.470000,0.040000,0.900000,0.060000,8.300000,1.000000,0.150000,8.130000,0.000000,____#2
1108,1108,0.0000,2.269630,0.303530,0.215660,2.209280,0.445400,0.221560,0.218610,0.000000,8.742000,0.045000,0.969000,0.069000,7.793790,1.000000,0.102000,10.620000,0.000000,__-600
1109,1109,0.0000,2.269730,0.303530,0.215660,2.209280,0.445400,0.221560,0.218610,0.000000,8.742000,0.045000,0.969000,0.069000,7.793790,1.000000,0.146000,8.450000,0.000000,__#2
1110,1110,0.0000,2.400000,0.282810,0.215820,2.339240,0.408020,0.210070,0.212950,0.000000,8.724000,0.045600,0.969000,0.069800,6.520000,1.000000,0.167000,8.984900,0.000000,___#1
1111,1111,0.0000,2.030000,0.274000,0.217000,2.009600,0.508400,0.195600,0.206700,0.000000,12.050000,0.030000,1.670000,0.035000,5.963000,1.000000,0.109000,7.776900,0.000000,__1___
1112,1112,0.0000,2.403130,0.282810,0.215820,2.339240,0.408020,0.210070,0.212950,0.000000,8.724000,0.046000,0.969000,0.068000,8.000000,1.000000,0.195000,8.673000,0.000000,__#1
1113,1113,0.0000,2.403130,0.282810,0.215820,2.339240,0.408020,0.210070,0.212950,0.000000,8.724000,0.046000,0.969000,0.068000,8.000000,1.000000,0.164200,8.720000,0.000000,__#2
1114,1114,0.0000,2.210000,0.210000,0.178000,2.120000,0.356000,0.178000,0.196000,0.000614,15.800000,0.024000,3.200000,0.030000,6.700000,1.000000,0.125000,8.110300,0.000000,____
1115,1115,0.0000,2.210000,0.210000,0.178000,2.120000,0.356000,0.178000,0.196000,0.000635,15.800000,0.024000,3.200000,0.030000,6.700000,1.000000,0.133000,7.900600,0.000000,____
1116,1116,0.0000,2.210000,0.210000,0.178000,2.120000,0.356000,0.178000,0.196000,0.000000,15.800000,0.024000,3.200000,0.040000,5.970000,1.000000,0.150000,9.970000,0.000000,__12
1117,1117,0.0000,2.496240,0.333520,0.243330,2.429850,0.475910,0.236840,0.240800,0.000000,8.724000,0.046000,0.970000,0.067000,6.760000,1.000000,0.172000,7.213750,0.000000,____G1
1118,1118,0.0000,2.496240,0.333520,0.243330,2.429850,0.475910,0.236840,0.240800,0.000000,8.724000,0.046000,0.970000,0.067000,6.768000,1.000000,0.172000,7.213750,0.000000,____G2
1119,1119,0.0000,2.210000,0.236000,0.223000,2.180000,0.390000,0.184000,0.204000,0.000000,16.300000,0.035000,1.760000,0.050000,12.510000,1.000000,0.137000,7.619560,0.000000,__G1
1120,1120,0.0000,2.210000,0.236000,0.223000,2.180000,0.390000,0.184000,0.204000,0.000000,16.300000,0.035000,1.760000,0.035000,12.510000,1.000000,0.117000,8.810570,0.000000,__G2
1121,1121,0.0000,1.035400,0.360000,0.234900,0.720000,0.719400,0.211900,0.223200,0.000000,10.420000,0.040000,0.000000,0.060000,8.740000,1.000000,0.132000,6.274120,0.000000,__#1
1122,1122,0.0000,1.035400,0.360000,0.235000,0.719400,0.719400,0.212000,0.223200,0.000000,10.420000,0.040000,0.000000,0.060000,8.740000,1.000000,0.120000,6.310680,0.000000,__#2
1123,1123,0.0000,1.035100,0.360000,0.234900,0.720000,0.628000,0.211900,0.223200,0.000000,4.830000,0.073000,0.300000,0.073000,8.740000,1.000000,0.110000,12.150000,0.000000,__#3
1124,1124,0.0000,1.035400,0.360000,0.235000,0.719400,0.719400,0.212000,0.223200,0.000000,10.420000,0.040000,0.000000,0.060000,8.740000,1.000000,0.132000,5.682770,0.000000,__#4
1125,1125,0.0000,1.034500,0.360000,0.234900,0.720000,0.628000,0.211900,0.223200,0.000000,4.830000,0.073000,0.300000,0.073000,8.740000,1.000000,0.097000,10.487000,0.000000,___#5
1126,1126,0.0000,1.800000,0.229100,0.174000,1.750000,0.382000,0.171900,0.173000,0.000000,8.600000,0.040000,0.956000,0.070000,9.400000,1.000000,0.136000,7.158500,0.000000,____1#
1127,1127,0.0000,1.800000,0.229100,0.174000,1.750000,0.382000,0.171900,0.173000,0.000000,8.600000,0.040000,0.956000,0.070000,9.400000,1.000000,0.146000,8.975720,0.000000,____G2
1128,1128,0.0000,1.091000,0.330000,0.215000,0.705000,0.705000,0.222000,0.177600,0.000000,9.300000,0.040000,0.000000,0.060000,6.970000,1.000000,0.093000,8.987880,0.000000,SF140-56/1
1129,1129,0.0000,1.091000,0.330000,0.215000,0.705000,0.705000,0.222000,0.177600,0.000000,9.300000,0.040000,0.000000,0.060000,6.974550,1.000000,0.128000,7.096640,0.000000,__#7
1130,1130,0.0000,2.171400,0.265300,0.195900,2.115800,0.420600,0.193200,0.194200,0.000000,8.470000,0.045000,0.941000,0.075000,8.230000,1.000000,0.103000,8.260230,0.000000,__G1
1131,1131,0.0000,1.945000,0.236000,0.146000,1.945000,0.236000,0.146000,0.178000,0.000000,6.660000,0.100000,0.000000,0.050000,8.000000,1.000000,0.117000,6.687310,0.000000,__G1
1132,1132,0.0000,1.944900,0.236000,0.146100,1.944900,0.236000,0.146100,0.178000,0.000000,6.660000,0.100000,0.000000,0.050000,8.000000,1.000000,1.177000,6.687310,0.000000,__G2
1133,1133,0.0000,1.945000,0.258000,0.180000,1.900000,0.445000,0.176000,0.017800,0.000000,6.920000,0.050000,0.000000,0.080000,8.000000,1.000000,0.062000,5.954450,0.000000,___G3
1134,1134,0.0000,1.945000,0.258000,0.180000,1.900000,0.445000,0.176000,0.178000,0.000000,6.920000,0.080000,0.000000,0.080000,8.000000,1.000000,0.092000,6.548440,0.000000,__G3
1135,1135,0.0000,1.945000,0.258000,0.180000,1.900000,0.445000,0.176000,0.017800,0.000000,6.920000,0.050000,0.000000,0.080000,8.000000,1.000000,0.089000,8.237250,0.000000,__G5
1136,1136,0.0000,2.171400,0.265300,0.195900,2.115800,0.420600,0.193200,0.194600,0.000000,6.000000,0.035000,0.000000,0.065000,8.230000,1.000000,0.122500,8.524330,0.000000,__G1
1137,1137,0.0000,2.171400,0.265300,0.195900,2.115800,0.420600,0.193200,0.194600,0.000000,8.470000,0.035000,0.000000,0.065000,8.230000,1.000000,0.125000,7.964400,0.000000,__G2
1138,1138,0.0000,2.496240,0.333520,0.243330,2.429850,0.475910,0.236840,0.240080,0.000000,8.728000,0.046000,0.970000,0.046000,6.625920,1.000000,0.174000,6.248070,0.000000,__G10
1139,1139,0.0000,2.171400,0.265300,0.195900,2.115800,0.420600,0.193200,0.194600,0.000000,8.470000,0.035000,0.941000,0.065000,8.230000,1.000000,0.118000,8.155830,0.000000,__G2
1140,1140,0.0000,2.171400,0.265300,0.195900,2.115800,0.420600,0.193200,0.194600,0.000000,7.000000,0.035000,0.000000,0.065000,8.230000,1.000000,0.122500,8.524330,0.000000,____
1141,1141,0.0000,1.806000,0.286000,0.183000,1.806000,0.286000,0.183000,0.223000,0.000000,6.200000,0.030000,0.000000,0.040000,9.000000,1.000000,0.045000,10.830000,0.000000,___G7
1142,1142,0.0000,1.057000,0.314000,0.233000,0.745000,0.745000,0.247000,0.240000,0.000000,10.602000,0.135000,0.336000,0.336000,9.500000,1.000000,0.132000,11.589220,0.000000,__1-4#__
1143,1143,0.0000,0.902100,0.301000,0.206100,0.619100,0.628000,0.206100,0.206100,0.000000,7.000000,0.046000,0.300000,0.046000,6.820000,0.885000,0.110000,9.960000,0.000000,SF50-56/90
1144,1144,0.0000,1.940000,0.278700,0.180000,1.900000,0.445000,0.176000,0.178000,0.000000,6.660000,0.048000,0.673000,0.088000,8.560000,1.000000,0.063000,7.981980,0.000000,__G5
1145,1145,0.0000,1.945000,0.247000,0.141800,1.900000,0.445000,0.176000,0.178000,0.000000,6.660000,0.080000,0.000000,0.080000,8.000000,1.000000,0.092000,6.548440,0.000000,__G11
1146,1146,0.0000,1.945000,0.245000,0.169000,2.000000,0.575900,0.167000,0.206000,0.000000,7.500000,0.030000,1.670000,0.050000,5.963000,0.935000,0.000000,10.878000,0.000000,__G8
1147,1147,0.0000,1.960000,0.260000,0.185600,1.790000,0.378000,0.234000,0.157000,0.000000,9.630000,0.045000,0.940000,0.079000,8.300000,1.000000,0.157000,6.751090,0.000000,__G1
1148,1148,0.0000,1.960000,0.260000,0.185600,1.790000,0.378000,0.234000,0.157000,0.000000,9.630000,0.045000,0.000000,0.079000,8.300000,1.000000,0.150000,6.776330,0.000000,__G2
1149,1149,0.0000,2.530406,0.338580,0.247010,2.466670,0.480990,0.240430,0.243720,0.000000,8.728000,0.046000,0.970000,0.067000,6.527000,1.000000,0.175500,9.618520,0.000000,__G1
1150,1150,0.0000,1.078000,0.241740,0.150240,0.692600,0.692600,0.155240,0.152810,0.000000,4.846500,0.046100,1.580000,0.035500,5.520000,0.885000,0.110000,9.960000,0.000000,__G3
1151,1151,0.0000,1.755000,0.306000,0.218000,1.628000,0.408000,0.235000,0.227000,0.000000,6.600000,0.039000,0.000000,0.060000,7.415000,1.000000,0.148000,8.405470,0.000000,__G3
1152,1152,0.0000,1.755000,0.306000,0.218000,1.628000,0.408000,0.235000,0.227000,0.000000,6.600000,0.039000,0.000000,0.060000,7.415000,1.000000,0.148000,8.135910,0.000000,__G4
1153,1153,0.0000,0.990870,0.266600,0.170550,0.732800,0.732800,0.177680,0.180000,0.000000,6.057300,0.040000,0.000000,0.060000,7.480000,1.000000,0.115000,7.684050,0.000000,__#11
1154,1154,0.0000,1.836000,0.196500,0.171000,1.836000,0.196500,0.171000,0.174000,0.000000,8.040000,0.030000,0.000000,0.030000,8.000000,1.000000,0.130000,8.497060,0.000000,__G1
1155,1155,0.0000,1.836000,0.196500,0.171000,1.836000,0.196500,0.170000,0.174000,0.000000,8.040000,0.035000,0.900000,0.030000,8.000000,1.000000,0.130000,8.497060,0.000000,__G3
1156,1156,0.0000,1.238000,0.251100,0.148000,1.238000,0.693000,0.148000,0.184000,0.000000,6.200000,0.015000,1.670000,0.100000,6.820000,0.900000,0.119800,7.960000,0.000000,__G3
1157,1157,0.0000,2.171380,0.265300,0.195900,2.115840,0.420600,0.193200,0.194600,0.000000,8.470000,0.045000,0.941000,0.075000,8.230000,1.000000,0.166000,7.479930,0.000000,__G4
1158,1158,0.0000,1.900000,0.284000,0.165000,1.900000,0.284000,0.165000,0.238000,0.000000,6.760000,0.030000,0.000000,0.030000,9.000000,1.000000,0.090000,4.860000,0.000000,___G1
1159,1159,0.0000,2.171380,0.265300,0.195900,2.115840,0.420600,0.193200,0.194600,0.000000,8.470000,0.030000,0.941000,0.060000,8.230000,1.000000,0.158500,7.116060,0.000000,___G4
1160,1160,0.0000,1.950000,0.240000,0.144300,1.950000,0.240000,0.144300,0.176000,0.000000,6.530000,0.030000,0.000000,0.030000,8.000000,1.500000,0.059000,7.298000,0.000000,____G1
1161,1161,0.0000,2.080000,0.200000,0.120000,1.960000,0.320000,0.130000,0.130000,0.000000,10.455000,0.023000,0.976000,0.035000,3.847000,1.100000,1.100000,1.100000,0.000000,WX23Z-109
1162,1162,0.0000,1.082000,0.275000,0.175800,0.694200,0.628000,0.178800,0.178800,0.000000,6.900000,0.040000,0.300000,0.060000,7.550000,0.885000,0.110000,9.960000,0.000000,SF-J80-28/
1163,1163,0.0000,0.990870,0.266600,0.170550,0.732800,0.732800,0.177680,0.180000,0.000000,6.057300,0.040000,0.000000,0.060000,10.180000,1.000000,0.115000,7.684050,0.000000,__#11
1164,1164,0.0000,0.990870,0.266630,0.170550,0.732800,0.732800,0.177680,0.180000,0.000000,6.057000,0.040000,0.000000,0.060000,10.180000,1.000000,0.095000,8.307020,0.000000,__#12
1165,1165,0.0000,2.210000,0.210000,0.178000,2.120000,0.356000,0.178000,0.178000,0.000000,12.800000,0.024000,3.200000,0.040000,6.530000,1.000000,0.168000,7.363320,0.000000,__G1
1166,1166,0.0000,2.210000,0.210000,0.178000,2.120000,0.356000,0.178000,0.178000,0.000000,13.400000,0.024000,3.200000,0.040000,6.530000,1.000000,0.163000,8.415300,0.000000,__G2
1167,1167,0.0000,1.755000,0.306000,0.218000,1.628000,0.408000,0.235000,0.227000,0.000000,7.700000,0.039000,0.000000,0.060000,7.415000,1.000000,0.165000,7.532000,0.000000,__G3
1168,1168,0.0000,1.755000,0.306000,0.218000,1.628000,0.408000,0.235000,0.227000,0.000000,7.700000,0.039000,0.000000,0.060000,7.415000,1.000000,0.192000,6.569180,0.000000,__G4
1169,1169,0.0000,1.940000,0.278700,0.180000,1.900000,0.445000,0.176000,0.178000,0.000000,6.660000,0.048000,0.673000,0.088000,8.560000,1.000000,0.063000,7.335960,0.000000,__#4
1170,1170,0.0000,2.151000,0.235000,0.166000,2.151000,0.556000,0.166000,0.166000,0.000000,6.930000,0.030000,1.670000,0.050000,5.818000,0.900000,0.119800,7.960000,0.000000,D6590/2
1171,1171,0.0000,1.720000,0.160000,0.110000,2.000000,0.575900,0.167000,0.110000,0.000000,7.500000,0.030000,1.670000,0.050000,5.963000,1.000000,0.100000,6.450000,0.000000,__#3
1172,1172,0.0000,2.363600,0.319400,0.191600,2.363600,0.576000,0.190900,0.200000,0.000000,7.960000,0.030000,1.670000,0.050000,5.740000,0.935000,0.064000,10.878000,0.000000,TBB-300-2E
1173,1173,0.0000,0.909000,0.322000,0.240000,0.619000,0.628000,0.249000,0.224000,0.000000,8.500000,0.046000,0.300000,0.046000,6.940000,0.885000,0.110000,9.960000,0.000000,WX23Z-109
1174,1174,0.0000,1.806000,0.286000,0.183000,1.806000,0.286000,0.183000,0.223000,0.000000,6.200000,0.030000,0.000000,0.040000,9.000000,1.900000,0.045000,7.960000,0.000000,___G7
1175,1175,0.0000,1.490000,0.286000,0.196200,1.380000,0.368000,0.212000,0.203600,0.000000,4.700000,0.039000,4.700000,0.039000,6.000000,1.000000,0.180000,6.800000,0.000000,____#2
1176,1176,0.0000,1.504200,0.228100,0.181200,1.504200,0.576000,0.179900,0.179900,0.000000,5.482000,0.030000,1.670000,0.050000,6.000000,1.000000,0.124000,9.647620,0.000000,__#4
1177,1177,0.0000,1.625000,0.247000,0.196000,1.597000,0.395000,0.194000,0.019500,0.000000,5.482000,0.044000,0.909000,0.071000,6.000000,1.000000,0.124000,9.650000,0.000000,__
1178,1178,0.0000,1.861000,0.227000,0.168000,1.814000,0.378000,0.166000,0.167000,0.000000,8.470000,0.035000,1.670000,0.050000,8.560000,0.935000,0.064000,10.878000,0.000000,____
1179,1179,0.0000,1.861000,0.200000,0.170000,1.814000,0.333000,0.167000,0.073000,0.000000,8.470000,0.035000,0.090000,0.060000,8.300000,1.000000,0.150000,6.860000,0.000000,___#1
1180,1180,0.0000,2.171400,0.265300,0.195000,2.115800,0.420600,0.193200,0.201400,0.000000,8.740000,0.030000,1.670000,0.050000,5.300000,1.000000,0.150000,7.690000,0.000000,__#1
