ID,Par_No,xc_modul,tr_measure,k_dcplus,kv_integ,t1_series,t2_series,t3_series,t4_series,ka_amplify,ta_amplify,vamax,vamin,kf_paral,tf_paral,vrmax,vrmin,kc_load,Vs_POS,R_MODEL,vmax1,vmin1,vmax2,vmin2,lelocation,lemodel,leparno,oelocation,oemodel,oeparno,oilocation,oimodel,oiparno,Note
638,638,-0.055,0.02,10,0,1.5,1.5,0.1,0.1,5.91,0.01,5.91,-5.24,0,1,5.69,-5.35,0.107,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_UD_14
639,639,-0.055,0.02,10,0,1.5,1.5,0.1,0.1,7.23,0.01,7.23,-6.41,0,1,6.9,-5.94,0.105,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_UD_14
640,640,0,0.01,1,0,1.5,1.5,0.02,0.01,80,0.01,10,-10,0,1,6.77,-5.96,0.08,0,0,1000000,-1000000,0,0,0,0,0,0,0,0,0,0,0,0
641,641,-0.055,0.02,10,0,1.5,1.5,0.1,0.1,7.29,0.01,10,-10,0,1,7.007,-6.348,0.124,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
642,642,-0.055,0.02,10,0,1.5,1.5,0.1,0.1,8.61,0.01,8.61,-7.63,0,1,8.47,-6.95,0.129,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_UD_14
643,643,-0.055,0.02,10,0,1.5,1.5,0.1,0.1,7.38,0.01,7.38,-6.54,0,1,7.07,-5.53,0.1226,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_UD_14
644,644,-0.055,0.02,10,0,1.5,1.5,0.1,0.1,7.36,0.01,7.36,-5.75,0,1,7.22,-5.75,0.1268,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,0
645,645,-0.055,0.02,10,0,1.5,1.5,0.1,0.1,7.9,0.01,7.9,-7,0,1,7.51,-6.38,0.123,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_UD_14
646,646,-0.055,0.02,10,0,1.5,1.5,0.1,0.1,7.82,0.01,7.82,-6.93,0,1,7.33,-6.29,0.127,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_UD_14
647,647,-0.055,0.02,10,0,1.5,1.5,0.1,0.1,7.67,0.01,10,-10,0,1,7.23,-6.65,0.1176,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#25
648,648,-0.055,0.02,10,0,1.5,1.5,0.1,0.1,8.4,0.01,8.4,-7.45,0,1,8.07,-6.38,0.128,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,0
649,649,-0.03,0.02,350,1,1,5,0.1,0.1,1,0.02,10,-8.5,0,1,7.42,-6.49,0.124,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#27
650,650,-0.03,0.02,20,0,2.75,1,0.1,0.1,1,0.01,10,-10,0,1,7.22,-6.5,0.12,0,0,1000000,-1000000,0,0,0,0,0,0,0,0,0,0,0,0
651,651,-0.03,0.02,350,1,1,5,0.1,0.1,1,0.02,10,-8.5,0,1,7.59,-4.59,0.117,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#29
652,652,-0.03,0.02,20,0,2.75,1,0.1,0.1,1,0.01,10,-10,0,1,7.22,-6.88,0.1042,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___30_
653,653,-0.03,0.02,20,0,2.75,1,0.1,0.1,1,0.01,10,-10,0,1,8.02,-7.02,0.1175,0,0,1000000,-1000000,0,0,0,0,0,0,0,0,0,0,0,0
654,654,-0.03,0.02,20,0,2.75,1,0.1,0.1,1,0.01,10,-10,0,1,8.08,-7.51,0.123,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____30
655,655,-0.055,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,5.83,-4.03,0.089,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_UD_11
656,656,-0.055,0.01,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,6.11,-4.36,0.096,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_30_____
657,657,-0.068,0.02,4000,1,1.5,73.5,0.1,0.05,1,0.01,99999,-99999,0,1,6.086,-4.87,0.1,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_UD_11
658,658,-0.055,0.02,20,0,3,1,0.1,0.1,1,0.02,10,-10,0,1,5.87,-3.7,0.0949,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_30_____
659,659,-0.055,0.02,20,0,3,1,0.1,0.1,1,0.02,10,-10,0,1,6.31,-4.36,0.096,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_UD_11
660,660,-0.055,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,7.13,-7.11,0.157,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_UD_11
661,661,0,0.01,1,0,1.5,1.5,0.02,0.01,100,0.01,10,-10,0,1,7.54,-7,0.122,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_UD_11
662,662,-0.0078,0.02,500,1,5,20.83,0.1,0.1,1,0.01,10,-10,0,1,5.99,-5.6,0.1069,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
663,663,-0.0078,0.02,500,1,5,20.83,0.1,0.1,1,0.01,10,-10,0,1,6.05,-5.55,0.1069,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
664,664,-0.0078,0.02,500,1,5,20.83,0.1,0.1,1,0.01,10,-10,0,1,6.14,-5.94,0.1069,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
665,665,-0.0078,0.02,500,1,5,20.83,0.1,0.1,1,0.01,10,-10,0,1,6.494,-6.033,0.1069,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
666,666,0.05,0.02,60,0,5,5,0.1,0.1,1,0.02,10,-10,0,1,5.04,-3.93,0.058,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#1
667,667,0,0.02,10,0,5,1,0.1,0.1,1,0.01,10,-10,0,1,7.27,-7.08,0.0993,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
668,668,0,0.02,10,0,5,1,0.1,0.1,1,0.01,10,-10,0,1,6.67,-4.29,0.0993,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
669,669,0.02,0.02,1,1,1,10,0.025,0.025,470,0.01,8.52,-7.24,0,1,7.5,-3.8,0.098,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
670,670,-0.02,0.02,1,1,1,7.14,0.025,0.025,413,0.01,9.88,-8.39,0,1,7.75,-3,0.098,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
671,671,0,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,8.06,-6.9,0.088,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
672,672,0,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,8.46,-7.5,0.088,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
673,673,0,0.02,1,0,5,1,0.1,0.1,14,0.01,7.69,-7.09,0,1,7.69,-7.09,0.067,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
674,674,0,0.02,1,0,5,1,0.1,0.1,12,0.02,10,-10,0,1,7.72,-7.41,0.067,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
675,675,0,0.01,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,8.62,-3.71,0.071,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
676,676,0,0.01,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,9.08,-3.81,0.071,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
677,677,0,0.01,450,1,1,5,2,2,1,0.01,10,-10,0,1,6.97,-7.11,0.058,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
678,678,0,0.01,450,1,1,5,2,2,1,0.01,10,-10,0,1,7.24,-7.11,0.058,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
679,679,-0.06,0.02,500,1,2,14,0.2,0.2,1,0.01,10,-10,0,1,8.95,-8.46,0.096,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
680,680,-0.06,0.02,500,1,2,14,0.2,0.2,1,0.01,10,-10,0,1,8.74,-8.02,0.096,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
681,681,-0.06,0.02,500,1,2,14,0.2,0.2,1,0.01,10,-10,0,1,9.69,-8.88,0.098,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
682,682,0,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,7.7,-3.32,0.096,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
683,683,-0.02,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,7.86,-2.76,0.096,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
684,684,0,0.02,4.15,0,1,1,1,1,9.15,0.01,10,-10,0,1,8.68,-7.6,0.07,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
685,685,-0.0375,0.02,4.15,0,1,1,1,1,9.32,0.01,10,-10,0,1,9.32,-8.4,0.07,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
686,686,0,0.02,400,1,1,7.92,0.1,0.1,1,0.01,10,-10,0,1,7.66,-3.82,0.088,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
687,687,0,0.02,400,1,1,7.92,0.1,0.1,1,0.01,10,-10,0,1,7.26,-3.48,0.088,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
688,688,0,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,7.51,-2.9,0.09,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
689,689,0,0.02,10,0,5,1,0.1,0.1,1,0.01,10,-10,0,1,6.84,-5.01,0.0745,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
690,690,0,0.02,10,0,5,1,0.1,0.1,1,0.01,10,-10,0,1,7.44,-6.65,0.0745,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
691,691,-0.05,0.02,500,1,1,1,1,10,1,0.01,10,-10,0,1,7.83,-7.04,0.094,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_31_____
692,692,-0.05,0.02,500,1,1,1,1,10,1,0.01,10,-10,0,1,8.07,-7.11,0.095,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_31_____
693,693,0,0.02,20,0,2.5,1,0.1,0.1,1,0.01,10,-10,0,1,8.18,-4.48,0.075,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
694,694,0,0.02,20,0,2.5,1,0.1,0.1,1,0.01,10,-10,0,1,8.44,-4.6,0.075,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
695,695,-0.05,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,9.23,-8.47,0.0923,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
696,696,-0.05,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,9.44,-8.52,0.0923,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
697,697,0,0.02,1,0,5,1,0.1,0.1,12,0.02,7.2,-5.34,0,1,7.2,-5.21,0.063,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
698,698,0,0.02,1,0,5,1,0.1,0.1,12,0.01,7.23,-5.36,0,1,6.95,-4.97,0.063,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
699,699,-0.04,0.02,20,1,1,4,0.1,0.1,12,0.02,10,-10,0,1,7.61,-6.77,0.092,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
700,700,-0.04,0.02,20,1,1,4,0.1,0.1,12,0.02,10,-10,0,1,7.56,-6.68,0.092,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
701,701,-0.03,0.01,20,0,3.5,1,0.1,0.1,1,0.01,10,-10,0,1,7.219,-4.961,0.08104,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
702,702,0,0.02,28.1,0,5,5,0.07,0.03,4,0.07,10,-10,0,1,8.7,-5.67,0.12,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
703,703,-0.05,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,9.03,-6.09,0.087,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
704,704,-0.05,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,8.82,-5.97,0.087,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
705,705,0,0.02,50,0,5,5,0.1,0.1,1,0.01,10,-10,0,1,8.53,-6.58,0.12,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
706,706,-0.096,0.02,50,0,5,5,0,0.02,1,0.01,10,-10,0,1,9.77,-7.31,0.12,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
707,707,0,0.02,1,1,1,7.62,0.1,0.1,500,0.01,7.41,-7.41,0,1,7.19,-6.44,0.071,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
708,708,0,0.02,1,1,1,7.69,0.1,0.1,457,0.01,7.41,-7.41,0,1,6.55,-5.9,0.071,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
709,709,0,0.01,400,1,1,7.92,0.1,0.1,1,0.01,10,-10,0,1,8,-3.28,0.102,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
710,710,0,0.01,400,1,1,7.92,0.1,0.1,1,0.01,10,-10,0,1,8.4,-4.94,0.102,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
711,711,0,0.02,1,0,5,5,0.1,0.1,50,0.01,10,-10,0,1,7.48,-5.96,0.084,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
712,712,0,0.02,1,0,5,5,0.1,0.1,50,0.01,10,-10,0,1,8.02,-6.14,0.084,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
713,713,0,0.02,50,0,5,5,0.1,0.1,1,0.01,10,-10,0,1,8.17,-6.28,0.072,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
714,714,0,0.02,50,0,5,5,0.1,0.1,1,0.01,10,-10,0,1,7.82,-6.05,0.072,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
715,715,0,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,7.45,-3.22,0.088,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
716,716,0,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,8.44,-4.8,0.088,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
717,717,0.05,0.02,1,1,1.69,16.9,0.1,0.1,500,0.01,10.12,-8.6,0,1,9.55,-6.7,0.11,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
718,718,-0.05,0.02,1,1,1.69,16.9,0.1,0.1,500,0.01,10.12,-8.6,0,1,9.72,-5.14,0.111,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
719,719,-0.04,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,7.73,-5.24,0.094,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
720,720,0,0.02,20,0,3,1,1,1,1,0.01,10,-10,0,1,7.82,-5.22,0.094,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
721,721,0,0.01,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,8.28,-4.5,0.102,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
722,722,0,0.01,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,8,-5.33,0.102,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
723,723,0,0.02,20,0,3,1,0.1,0.1,1,0.02,10,-10,0,1,8.08,-5.02,0.048,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
724,724,0,0.02,20,0,3,1,0.1,0.1,1,0.02,10,-10,0,1,7.3,-4.39,0.048,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
725,725,0,0.02,1,0,5,5,0.1,0.1,60,0.01,10,-10,0,1,9.23,-5.84,0.082,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_24_____
726,726,0,0.02,1,0,5,5,0.1,0.1,60,0.01,10,-10,0,1,8.86,-7.25,0.082,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_24_____
727,727,0,0.02,4.11,0,1,1,1,1,6.06,0.01,10,-10,0,1,5.97,-4.84,0.0704,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
728,728,0,0.02,4.93,0,1,1,1,1,6.17,0.01,10,-10,0,1,6.07,-4.93,0.0704,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
729,729,0,0.02,28.1,0,5,5,0.07,0.03,4,0.07,10,-10,0,1,8.7,-5.7,0.12,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
730,730,0,0.02,20,0,3,1,0.1,0.1,1,0.02,10,-10,0,1,6.73,-4.43,0.077,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
731,731,0,0.02,20,0,3,1,0.1,0.1,1,0.02,10,-10,0,1,7.31,-5.24,0.077,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
732,732,0,0.02,292,1,0.1,0.1,1,6.26,1,0.01,10,-10,0,1,6.04,-4.94,0.042,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
733,733,0,0.02,292,1,1,6.26,1,1,1,0.01,10,-10,0,1,6.24,-4.88,0.042,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
734,734,-0.04,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,8.95,-6.31,0.0987,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
735,735,-0.04,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,9.18,-6.46,0.0987,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
736,736,-0.04,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,7.07,-4.88,0.084,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
737,737,-0.04,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,7.64,-5.49,0.084,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
738,738,0,0.02,1,0,5,1,0.1,0.1,14,0.01,8.41,-5.76,0,1,8.23,-5.6,0.072,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
739,739,0,0.02,1,0,5,1,0.1,0.1,14,0.01,8.41,-5.76,0,1,8.17,-5.5,0.072,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
740,740,0,0.01,500,1,1,4,0.1,0.1,1,0.01,10,-10,0,1,5.87,-4.5,0.101,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
741,741,0,0.01,500,1,1,4,0.1,0.1,1,0.01,10,-10,0,1,5.82,-4.35,0.101,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
742,742,0,0.01,500,1,1,4,0.1,0.1,1,0.01,10,-10,0,1,5.71,-4.24,0.101,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
743,743,0,0.01,500,1,1,4,0.1,0.1,1,0.01,10,-10,0,1,6.17,-3.86,0.101,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
744,744,0,0.02,37.5,0,0.5,0.5,0.02,0.01,1,0.01,10,-10,0,1,8.53,-7.62,0.106,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
745,745,-0.03,0.02,4.25,0,0.5,0.5,0.02,0.01,9.41,0.01,10,-10,0,1,8.73,-8.1,0.108,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
746,746,0,0.02,4.25,0,0.5,0.5,0.02,0.01,8.77,0.01,10,-10,0,1,8.26,-7.5,0.11,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
747,747,-0.14,0.02,900,1,0.1,0.1,1,9.5,1,0.02,10,-10,0,1,8.22,-7.23,0.057,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
748,748,-0.25,0.02,500,1,0.05,0.05,2,19,1,0.02,10,-10,0,1,6.58,-5.65,0.042,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
749,749,-0.25,0.02,500,1,0.05,0.05,2,19,1,0.02,10,-10,0,1,6.43,-5.52,0.042,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
750,750,-0.14,0.02,900,1,0.1,0.1,1,9.5,1,0.02,10,-10,0,1,8.45,-7.68,0.057,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
751,751,0.05,0.02,68,1,3,30,1,1,8.83,0.01,10,-10,0,1,7.62,-5.62,0.089,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
752,752,-0.05,0.02,37,1,3,30,0.06,0.06,16.16,0.01,10,-10,0,1,7.72,-5.8,0.089,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_30_____
753,753,-0.06,0.02,500,1,1.52,12.67,0.1,0.1,1,0.01,12,-12,0,1,10.71,-9.52,0.093,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_31_____
754,754,0,0.02,500,1,1.65,13.75,0.1,0.1,1,0.01,7.28,-6.19,0,1,9.91,-9.04,0.104,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
755,755,0,0.02,1,1,1.2,12,0.1,0.1,500,0.01,10.44,-8.87,0,1,8.34,-5.86,0.0996,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___6
756,756,0,0.02,229.2,1,1,4,0.1,0.1,1,0.01,10,-10,0,1,8.819,-7.647,0.0866,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_30_____
757,757,0,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,5.34,-3.51,0.0498,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#4
758,758,0,0.02,20,0,3.25,1,1,1,1,0.01,10,-10,0,1,7.53,-4.96,0.0498,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#5
759,759,0,0.02,20,0,3,1,0.1,0.1,1.1,0.01,7.93,-6.98,0,1,7.93,-6.98,0.095,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#6
760,760,0,0.02,20,0,3,1,0.1,0.1,1,0.01,7.93,-6.98,0,1,7.93,-6.98,0.095,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#7
761,761,0,0.02,10,0,5,1,0.02,0.02,1,0.01,10,-10,0,1,8.314,-6.546,0.0993,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#1
762,762,0,0.02,10,0,5,1,0.02,0.02,1,0.01,10,-10,0,1,8.425,-6.817,0.0993,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#2
763,763,0,0.02,1,1,0.5,4,0.1,0.1,176,0.01,10,-10,0,1,6.48,-4.46,0.0397,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___G3
764,764,0,0.02,22,1,0.5,4,0.1,0.1,8,0.01,10,-10,0,1,5.77,-3.18,0.0397,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#4
765,765,0,0.02,56.25,1,1,10,0.04,0.03,14.2,0.02,10,-10,0,1,11.2,-10,0.093,0,0,9999.9,-9999.9,9999.9,-9999.9,1,1,11,1,1,8,0,0,0,_______
766,766,0,0.02,7.2,0,10,1,0.1,0.1,1,0.06,10,-10,0,1,5.47,-2.77,0.0722,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___G5
767,767,0,0.02,7.2,0,10,1,0.01,0.01,1,0.06,10,-10,0,1,5.68,-3.332,0.0722,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
768,768,0,0.05,15.88,0,3.33,1,0.1,0.1,1,0.02,10,-10,0,1,6.84,-3.95,0.0628,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#1
769,769,0,0.02,9,0,5,1,0.1,0.1,1,0.01,10,-10,0,1,7.54,-6.212,0.0627,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#4
770,770,0,0.02,7.4,0,12,1,0.1,0.1,1,0.06,10,-10,0,1,7.19,-3.88,0.07,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#5
