ID,Par_No,T1,TR1,DB1P,DB1N,MAX1,MIN1,Rti1,Rtd1,mode,T2,TR2,EP,DB2,MAX2,MIN2,Rti2,Rtd2,Kp1,Ki1,Kd1,Td1,Intmax1,Intmin1,Pidmax1,Pidmin1,NMC,NPA,T3,TR3,BP,DB3,MAX3,MIN3,Kp2,Ki2,Kd2,Td2,INTMAX2,INTMIN2,PIDMAX2,PIDMIN2,KW,wcp,wcn,Dbip,Dbin,Tdy1,Tdy2,Maxi,Mini,Kpi,Kii,Kdi,bpi,Kp,Kd,Ki,Intmax,Intmin,Pidmax,Pidmin,Tc,Topen,Tf,Tdy,VELC,VELO,PMAX,PMIN,Y1,Q1,Y2,Q2,Y3,Q3,A,B,Tw,Rti0,Rtd0,Dp1,Dp2,Tqm,Kp3,Ki3,Kd3,Td3,DBhp,T4,Note
113,113,0.020000,0.020000,0.000820,-0.000820,0.002400,-0.002400,9999.900000,-9999.900000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,1,0.200000,0.000000,0.040000,0.000000,9999.900000,-9999.900000,12.000000,15.000000,0.000000,0.200000,1.100000,-1.100000,1.100000,-1.100000,1.000000,9999.999999,-9999.999999,9999.999999,-9999.999999,9999.999999,9999.999999,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,43.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,8.770000,9.530000,0.020000,0.200000,-1.000000,0.850000,1.100000,-1.100000,0.200000,0.200000,0.812315,0.800000,1.000000,1.100000,0.500000,0.300000,0.800000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2018_7_11_______2018_5_
114,114,0.000000,0.020000,0.000920,-0.000840,0.002200,-0.002200,9999.900000,-9999.900000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.200000,0.000000,0.040000,0.000000,9999.900000,-9999.900000,12.000000,15.000000,0.000000,0.200000,1.100000,-1.100000,1.100000,-1.100000,1.000000,9999.999999,-9999.999999,9999.999999,-9999.999999,9999.999999,9999.999999,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,55.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,9.800000,13.500000,0.000000,0.200000,-0.800000,1.000000,1.100000,-1.100000,0.200000,0.200000,0.500000,0.250000,1.000000,1.100000,0.600000,1.000000,0.800000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
115,115,0.010000,0.020000,0.001000,-0.001000,0.002400,-0.002400,9999.900000,-9999.900000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,2,2,0.001000,0.001000,0.040000,0.000000,9999.900000,-9999.900000,5.000000,0.625000,0.000000,0.300000,1.000000,-1.000000,1.100000,-1.100000,1.500000,0.010000,-0.010000,0.000000,0.000000,0.500000,999.000000,1.100000,-1.100000,5.100000,0.330000,1.500000,0.010000,30.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,8.330000,8.330000,0.010000,0.200000,-0.400000,0.400000,1.100000,-0.030000,0.100000,0.100000,0.500000,0.500000,1.100000,1.100000,1.000000,0.500000,1.400000,9999.900000,-9999.900000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,______
116,116,0.020000,0.020000,0.000800,-0.000800,0.003000,-0.003000,9999.900000,-9999.900000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,2,0.080000,0.020000,0.040000,0.000000,9999.900000,-9999.900000,1.700000,0.600000,0.000000,0.100000,1.100000,-1.100000,1.100000,-1.100000,1.780000,2.000000,-2.000000,0.000000,0.000000,0.300000,9999.000000,9999.000000,-9999.000000,2.000000,0.200000,0.200000,0.040000,4.600000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,12.980000,12.980000,0.020000,0.200000,-1.000000,1.000000,1.100000,-0.030000,0.210000,0.410000,0.480000,0.720000,0.850000,1.100000,1.000000,0.500000,1.000000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,_____________
117,117,0.010000,0.020000,0.000800,-0.000800,0.002000,-0.002000,9999.900000,-9999.900000,2,1.000000,0.800000,0.030000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.060000,0.020000,0.000000,0.060000,1.100000,-1.100000,1.100000,-1.100000,1,1,0.020000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,5.500000,1.000000,0.000000,0.500000,1.100000,-1.100000,1.100000,-1.100000,0.910000,0.010000,-0.010000,0.000000,0.000000,0.500000,9999.000000,9999.000000,-9999.000000,2.500000,0.220000,0.500000,0.010000,15.000000,0.000000,0.000000,1.000000,-1.000000,1.000000,-1.000000,9.860000,9.860000,0.010000,0.020000,-1.000000,1.000000,1.020000,-0.030000,0.160000,0.160000,0.300000,0.300000,1.020000,1.020000,1.000000,0.500000,1.800000,9999.900000,-9999.900000,999.000000,999.000000,0.000000,0.060000,0.020000,0.000000,0.060000,0.000000,0.000000,______
118,118,0.010000,0.020000,0.000800,-0.000800,0.002000,-0.002000,9999.900000,-9999.900000,2,1.000000,0.800000,0.030000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.060000,0.020000,0.000000,0.060000,1.100000,-1.100000,1.100000,-1.100000,1,1,0.020000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,5.000000,0.900000,0.000000,0.500000,1.100000,-1.100000,1.100000,-1.100000,0.910000,0.010000,-0.010000,0.000000,0.000000,0.500000,9999.000000,9999.000000,-9999.000000,2.500000,0.220000,0.500000,0.010000,15.000000,0.000000,0.000000,1.000000,-1.000000,1.000000,-1.000000,9.860000,9.860000,0.010000,0.020000,-1.000000,1.000000,1.020000,-0.030000,0.160000,0.160000,0.300000,0.300000,1.020000,1.020000,1.000000,0.500000,1.800000,9999.900000,-9999.900000,999.000000,999.000000,0.000000,0.060000,0.020000,0.000000,0.060000,0.000000,0.000000,______
119,119,0.010000,0.010000,0.000800,-0.000800,0.004000,-0.004000,0.090000,-0.090000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,1,1,0.000000,0.500000,0.040000,0.000000,9999.900000,-9999.900000,4.500000,1.000000,0.000000,0.371000,1.100000,-1.100000,1.100000,-1.100000,2.200000,0.006000,-0.006000,0.004000,-0.004000,0.200000,999.000000,9999.000000,-9999.000000,4.500000,0.400000,3.500000,0.010000,17.000000,0.000000,0.000000,999.000000,-999.000000,999.000000,-9999.000000,6.900000,12.500000,0.020000,0.200000,-1.000000,1.000000,1.100000,-0.030000,0.160000,0.160000,0.300000,0.300000,1.100000,1.100000,1.000000,0.800000,1.500000,9999.900000,-9999.900000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,______
120,120,0.020000,0.020000,0.001000,-0.001000,0.002000,-0.002000,9999.900000,-9999.900000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,2,0.010000,0.020000,0.040000,0.000000,9999.900000,-9999.900000,5.000000,0.800000,0.000000,0.050000,1.100000,-1.100000,1.100000,-1.100000,1.800000,0.010000,-0.010000,0.000000,0.000000,0.500000,9999.900000,9999.900000,-9999.900000,2.040000,0.400000,0.200000,0.010000,55.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,29.400000,29.400000,0.020000,0.000000,-0.450000,1.000000,1.100000,-0.050000,0.100000,0.000000,0.678000,0.744000,0.867000,1.010000,1.000000,0.500000,1.700000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,_____________
121,121,0.010000,0.020000,0.000800,-0.000800,0.002400,-0.002400,9999.000000,-9999.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.010000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,4.000000,1.000000,0.000000,0.100000,9999.000000,-9999.000000,9999.000000,-9999.000000,1.900000,0.010000,-0.010000,0.004000,-0.004000,0.500000,9999.000000,9999.000000,-9999.000000,3.000000,0.300000,0.010000,0.010000,25.000000,0.000000,0.000000,9999.000000,-9999.000000,9999.000000,-9999.000000,14.400000,14.400000,0.020000,0.100000,-0.480000,0.240000,1.100000,-0.300000,0.100000,0.100000,0.500000,0.500000,1.100000,1.100000,1.000000,0.500000,1.200000,9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,_____
122,122,0.020000,0.020000,0.002000,-0.002000,0.004000,-0.004000,0.003800,-0.003800,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,1,1,0.010000,0.020000,0.040000,0.000000,9999.900000,-9999.900000,20.000000,2.000000,0.000000,0.100000,1.100000,-1.100000,1.100000,-1.100000,1.880000,0.010000,-0.010000,0.000000,0.000000,0.500000,999.000000,9999.000000,-9999.000000,1.670000,0.120000,0.330000,0.010000,4.000000,0.000000,0.000000,1.100000,-1.000000,1.100000,-1.000000,8.000000,8.000000,0.350000,0.020000,-0.750000,0.400000,1.100000,-0.030000,0.300000,0.300000,0.500000,0.500000,1.100000,1.200000,1.000000,0.500000,2.800000,9999.900000,-9999.900000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,______
123,123,0.000000,0.020000,0.000800,-0.000800,0.003600,-0.003600,9999.000000,-9999.000000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,1,1,0.200000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,4.000000,1.000000,0.000000,0.200000,1.100000,-1.100000,1.100000,-1.100000,1.000000,0.010000,-0.010000,0.000000,0.000000,0.500000,9999.000000,9999.000000,-9999.000000,3.000000,0.200000,2.000000,0.010000,35.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,11.800000,14.900000,0.010000,0.200000,-1.000000,1.000000,1.100000,-0.030000,0.200000,0.200000,0.600000,0.840000,1.000000,1.100000,0.600000,1.000000,1.800000,9999.900000,-9999.900000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,______
124,124,0.020000,0.020000,0.002000,-0.002000,0.002400,-0.002400,9999.900000,-9999.900000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,1,1,0.020000,0.002000,0.040000,0.000000,9999.900000,-9999.900000,2.000000,2.000000,0.000000,0.100000,1.100000,-1.100000,1.100000,-1.100000,1.100000,0.010000,-0.010000,0.000000,0.000000,1.000000,999.000000,9999.000000,-9999.000000,3.000000,0.200000,1.000000,0.010000,50.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,25.400000,28.100000,0.020000,0.500000,-1.000000,1.000000,1.100000,-1.100000,0.100000,0.100000,0.500000,0.500000,1.100000,1.100000,1.000000,0.800000,1.000000,9999.900000,-9999.900000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,______
125,125,0.020000,0.020000,0.000800,-0.000800,0.002200,-0.002200,9999.900000,-9999.900000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,2,2,0.200000,0.020000,0.040000,0.000000,9999.900000,-9999.900000,10.000000,10.000000,0.000000,0.200000,1.100000,-1.100000,1.100000,-1.100000,1.000000,0.010000,-0.010000,0.000000,0.000000,0.500000,0.000000,9999.900000,-9999.900000,2.100000,0.200000,0.400000,0.040000,55.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,7.570000,15.220000,0.050000,0.000000,-1.000000,1.000000,1.100000,-1.100000,0.100000,0.100000,0.649697,0.500000,1.000000,1.100000,1.000000,0.500000,0.500000,9999.900000,-9999.900000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,____2-2017
126,126,0.020000,0.020000,0.000800,-0.000800,0.002400,-0.002400,9999.900000,-9999.900000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,2,2,0.200000,0.020000,0.040000,0.000000,9999.900000,-9999.900000,10.000000,10.000000,0.000000,0.200000,1.100000,-1.100000,1.100000,-1.100000,1.000000,0.010000,-0.010000,0.000000,0.000000,0.500000,0.000000,9999.900000,-9999.900000,2.100000,0.200000,0.400000,0.040000,55.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,7.570000,17.000000,0.050000,0.000000,-1.000000,0.930000,1.100000,-1.100000,0.100000,0.100000,0.634978,0.500000,1.000000,1.100000,1.000000,0.500000,0.650000,9999.900000,-9999.900000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,____1-2017
127,127,0.020000,0.020000,0.000800,-0.000800,0.001727,-0.001727,9999.900000,-9999.900000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,2,0.010000,0.020000,0.040000,0.000000,9999.900000,-9999.900000,8.000000,8.000000,0.000000,0.050000,1.100000,-1.100000,1.100000,-1.100000,1.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,9999.900000,9999.900000,9999.900000,-9999.900000,9999.900000,9999.900000,9999.900000,9999.900000,12.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,9.000000,7.600000,0.020000,0.200000,-1.000000,0.550000,1.100000,-1.100000,0.200000,0.200000,0.724546,0.769220,1.000000,1.100000,1.000000,0.500000,0.100000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,GO1_  2_
128,128,0.020000,0.000000,0.001000,-0.001000,0.004000,-0.004000,0.007000,-0.007000,1,0.020000,0.020000,0.040000,0.001000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.200000,0.120000,0.000000,0.000000,9999.900000,-9999.900000,9999.000000,-9999.000000,2,2,0.020000,0.002000,0.000000,0.001000,9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,1.250000,9999.000000,-9999.000000,9999.000000,-9999.000000,0.000000,0.000000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,1.000000,65.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,40.619999,40.619999,0.020000,0.010000,-0.180000,0.210000,1.100000,-1.100000,0.300000,0.300000,0.700000,0.700000,1.100000,1.100000,1.000000,0.500000,1.200000,9999.900000,-9999.900000,0.080000,0.080000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,____1#
129,129,0.020000,0.000000,0.001000,-0.001000,0.004000,-0.004000,0.007000,-0.007000,2,0.020000,0.020000,0.040000,0.001000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.200000,0.100000,0.000000,0.000000,9999.900000,-9999.900000,9999.000000,-9999.000000,2,2,0.020000,0.002000,0.000000,0.001000,0.004000,-0.004000,25.000000,0.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,1.280000,9999.000000,-9999.000000,9999.000000,-9999.000000,0.000000,0.000000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,1.000000,22.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,42.599998,48.700001,0.010000,0.020000,-1.000000,1.000000,1.100000,-1.100000,0.300000,0.300000,0.500000,0.500000,1.100000,1.100000,1.000000,0.500000,1.200000,9999.900000,-9999.900000,0.080000,0.080000,0.100000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,____2#
130,130,0.020000,0.000000,0.001000,-0.001000,0.004000,-0.004000,0.004000,-0.005300,2,0.020000,0.020000,0.040000,0.001000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.200000,0.100000,0.000000,0.000000,9999.900000,-9999.900000,9999.000000,-9999.000000,2,2,0.020000,0.002000,0.000000,0.001000,0.004000,-0.004000,25.000000,0.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,1.280000,9999.000000,-9999.000000,9999.000000,-9999.000000,0.000000,0.000000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,1.000000,27.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,41.650002,55.860001,0.010000,0.020000,-1.000000,1.000000,1.100000,-1.100000,0.300000,0.300000,0.500000,0.500000,1.100000,1.100000,1.000000,0.500000,1.600000,9999.900000,-9999.900000,0.080000,0.080000,0.100000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,____3#
131,131,0.020000,0.020000,0.001000,-0.001000,0.002800,-0.002800,9999.000000,-9999.000000,2,0.500000,0.300000,0.030000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.250000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,1,2,0.020000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,8.000000,8.000000,0.000000,0.000000,1.000000,-1.000000,1.000000,-1.000000,1.880000,9999.900000,-9999.900000,9999.900000,-9999.900000,9999.900000,9999.000000,99999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,14.000000,0.000000,0.050000,1.000000,-1.000000,1.000000,-1.000000,16.800000,17.000000,0.020000,0.000000,-1.000000,1.000000,1.100000,0.050000,0.300000,0.300000,0.600000,0.600000,1.100000,1.100000,0.600000,0.500000,2.000000,9999.000000,-9999.000000,999.000000,999.000000,3.200000,0.300000,0.250000,0.000000,0.000000,0.000000,0.000000,
132,132,0.020000,0.020000,0.001000,-0.001000,0.004000,-0.004000,9999.900000,-9999.900000,1,0.020000,0.020000,0.040000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.330000,0.100000,0.000000,0.010000,9999.900000,-9999.900000,9999.000000,-9999.000000,2,1,0.000000,0.020000,0.000000,0.000000,9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.130000,9999.900000,-9999.900000,9999.900000,-9999.900000,1.000000,9999.000000,-9999.000000,0.000000,0.000000,0.100000,0.000000,9999.900000,-9999.900000,3.000000,0.200000,1.000000,0.040000,9.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,14.560000,14.560000,0.010000,0.020000,-0.550000,0.420000,1.100000,-0.110000,0.100000,0.100000,0.500000,0.500000,1.100000,1.200000,1.000000,0.500000,2.000000,9999.900000,-9999.900000,9999.000000,9999.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,____1#
133,133,0.020000,0.020000,0.001000,-0.001000,0.004000,-0.004000,9999.900000,-9999.900000,1,0.020000,0.020000,0.040000,0.000000,1.100000,-1.100000,0.035800,-0.035800,0.390000,0.105000,0.000000,0.100000,1.100000,-1.100000,1.100000,-1.100000,1,1,0.000000,0.020000,0.000000,0.000000,9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.130000,1.100000,-1.100000,1.100000,-1.100000,1.000000,9999.000000,-9999.000000,0.000000,0.000000,0.100000,9999.000000,9999.900000,-9999.900000,3.000000,0.200000,1.000000,0.040000,6.800000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,14.020000,14.020000,0.020000,0.010000,-0.640000,0.430000,1.100000,0.000000,0.300000,0.300000,0.500000,0.500000,1.100000,1.100000,1.000000,0.500000,2.000000,9999.900000,-9999.900000,9999.000000,9999.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,____2#
134,134,0.020000,0.020000,0.001000,-0.001000,0.004000,-0.004000,9999.900000,-9999.900000,1,0.020000,0.020000,0.040000,0.000000,1.100000,-1.100000,0.016800,-0.030800,0.390000,0.105000,0.000000,0.100000,1.100000,-1.100000,1.100000,-1.100000,1,1,0.000000,0.020000,0.000000,0.000000,9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.130000,1.100000,-1.100000,1.100000,-1.100000,1.000000,9999.000000,-9999.000000,0.000000,0.000000,0.100000,9999.000000,9999.900000,-9999.900000,3.000000,0.200000,1.000000,0.040000,9.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,14.760000,14.760000,0.020000,0.010000,-1.000000,1.000000,1.100000,0.000000,0.300000,0.300000,0.500000,0.500000,1.100000,1.100000,1.000000,0.500000,2.000000,9999.900000,-9999.900000,9999.000000,9999.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,____3#
135,135,0.020000,0.020000,0.001000,-0.001000,0.004000,-0.004000,9999.900000,-9999.900000,1,0.020000,0.020000,0.040000,0.000000,9999.000000,-999.000000,9999.900000,-9999.900000,0.350000,0.109000,0.000000,0.010000,9999.900000,-999.900024,999.900024,-9999.000000,2,1,0.000000,0.020000,0.000000,0.000000,9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.130000,9999.900000,-9999.900000,9999.900000,-9999.900000,1.000000,9999.000000,-9999.000000,0.000000,0.000000,0.100000,0.000000,9999.900000,-9999.900000,3.000000,0.200000,1.000000,0.040000,10.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,13.910000,13.910000,0.010000,0.020000,-0.570000,0.430000,1.100000,-1.100000,0.100000,0.100000,0.500000,0.500000,1.100000,1.200000,1.000000,0.500000,2.000000,9999.900000,-9999.900000,9999.000000,9999.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,____4#
