CN,name,Tx_node,Tx
43033,四川.昌盛光伏厂/#2110箱变,43033,24232
43034,四川.昌盛光伏厂/#2110箱变,43034,24233
43035,四川.昌盛光伏厂/#2108箱变,43035,24241
43036,四川.昌盛光伏厂/#2108箱变,43036,24242
43037,四川.昌盛光伏厂/#2108箱变,43037,24243
43038,四川.昌盛光伏厂/#2201箱变,43038,24251
43039,四川.昌盛光伏厂/#2201箱变,43039,24252
43040,四川.昌盛光伏厂/#2201箱变,43040,24253
43041,四川.昌盛光伏厂/#2202箱变,43041,24261
43042,四川.昌盛光伏厂/#2202箱变,43042,24262
43043,四川.昌盛光伏厂/#2202箱变,43043,24263
43044,四川.昌盛光伏厂/#2203箱变,43044,24271
43045,四川.昌盛光伏厂/#2203箱变,43045,24272
43046,四川.昌盛光伏厂/#2203箱变,43046,24273
43047,四川.昌盛光伏厂/#2204箱变,43047,24281
43048,四川.昌盛光伏厂/#2204箱变,43048,24282
43049,四川.昌盛光伏厂/#2204箱变,43049,24283
43050,四川.昌盛光伏厂/#2206箱变,43050,24291
43051,四川.昌盛光伏厂/#2206箱变,43051,24292
43052,四川.昌盛光伏厂/#2206箱变,43052,24293
43053,四川.昌盛光伏厂/#2207箱变,43053,24301
43054,四川.昌盛光伏厂/#2207箱变,43054,24302
43055,四川.昌盛光伏厂/#2207箱变,43055,24303
43056,四川.昌盛光伏厂/#2208箱变,43056,24311
43057,四川.昌盛光伏厂/#2208箱变,43057,24312
43058,四川.昌盛光伏厂/#2208箱变,43058,24313
43059,四川.昌盛光伏厂/#2209箱变,43059,24321
43060,四川.昌盛光伏厂/#2209箱变,43060,24322
43061,四川.昌盛光伏厂/#2209箱变,43061,24323
43062,四川.昌盛光伏厂/#2205箱变,43062,24331
43063,四川.昌盛光伏厂/#2205箱变,43063,24332
43064,四川.昌盛光伏厂/#2205箱变,43064,24333
43143,四川.瓦洛光伏厂/#1201箱变,43143,24721
43144,四川.瓦洛光伏厂/#1201箱变,43144,24722
43145,四川.瓦洛光伏厂/#1201箱变,43145,24723
43146,四川.瓦洛光伏厂/#1202箱变,43146,24731
43147,四川.瓦洛光伏厂/#1202箱变,43147,24732
43148,四川.瓦洛光伏厂/#1202箱变,43148,24733
43149,四川.瓦洛光伏厂/#1203箱变,43149,24741
43150,四川.瓦洛光伏厂/#1203箱变,43150,24742
43151,四川.瓦洛光伏厂/#1203箱变,43151,24743
43152,四川.瓦洛光伏厂/#1204箱变,43152,24751
43153,四川.瓦洛光伏厂/#1204箱变,43153,24752
43154,四川.瓦洛光伏厂/#1204箱变,43154,24753
43155,四川.瓦洛光伏厂/#1205箱变,43155,24761
43156,四川.瓦洛光伏厂/#1205箱变,43156,24762
43157,四川.瓦洛光伏厂/#1205箱变,43157,24763
43158,四川.瓦洛光伏厂/#1206箱变,43158,24771
43159,四川.瓦洛光伏厂/#1206箱变,43159,24772
43160,四川.瓦洛光伏厂/#1206箱变,43160,24773
43161,四川.瓦洛光伏厂/#1207箱变,43161,24781
43162,四川.瓦洛光伏厂/#1207箱变,43162,24782
43163,四川.瓦洛光伏厂/#1207箱变,43163,24783
43164,四川.瓦洛光伏厂/#1208箱变,43164,24791
43165,四川.瓦洛光伏厂/#1208箱变,43165,24792
43166,四川.瓦洛光伏厂/#1208箱变,43166,24793
43167,四川.瓦洛光伏厂/#1209箱变,43167,24801
43168,四川.瓦洛光伏厂/#1209箱变,43168,24802
43169,四川.瓦洛光伏厂/#1209箱变,43169,24803
43170,四川.瓦洛光伏厂/#1210箱变,43170,24811
43171,四川.瓦洛光伏厂/#1210箱变,43171,24812
43172,四川.瓦洛光伏厂/#1210箱变,43172,24813
43173,四川.瓦洛光伏厂/#1211箱变,43173,24821
43174,四川.瓦洛光伏厂/#1211箱变,43174,24822
43175,四川.瓦洛光伏厂/#1211箱变,43175,24823
43176,四川.瓦洛光伏厂/#1213箱变,43176,24831
43177,四川.瓦洛光伏厂/#1213箱变,43177,24832
43178,四川.瓦洛光伏厂/#1213箱变,43178,24833
43179,四川.瓦洛光伏厂/#1214箱变,43179,24841
43180,四川.瓦洛光伏厂/#1214箱变,43180,24842
43181,四川.瓦洛光伏厂/#1214箱变,43181,24843
43182,四川.瓦洛光伏厂/#1215箱变,43182,24851
43183,四川.瓦洛光伏厂/#1215箱变,43183,24852
43184,四川.瓦洛光伏厂/#1215箱变,43184,24853
43185,四川.瓦洛光伏厂/#1216箱变,43185,24861
43186,四川.瓦洛光伏厂/#1216箱变,43186,24862
43187,四川.瓦洛光伏厂/#1216箱变,43187,24863
43188,四川.瓦洛光伏厂/#1217箱变,43188,24871
43189,四川.瓦洛光伏厂/#1217箱变,43189,24872
43190,四川.瓦洛光伏厂/#1217箱变,43190,24873
43191,四川.瓦洛光伏厂/#1218箱变,43191,24881
43192,四川.瓦洛光伏厂/#1218箱变,43192,24882
43193,四川.瓦洛光伏厂/#1218箱变,43193,24883
43194,四川.瓦洛光伏厂/#1219箱变,43194,24891
43195,四川.瓦洛光伏厂/#1219箱变,43195,24892
43196,四川.瓦洛光伏厂/#1219箱变,43196,24893
43197,四川.瓦洛光伏厂/#1220箱变,43197,24901
43198,四川.瓦洛光伏厂/#1220箱变,43198,24902
43199,四川.瓦洛光伏厂/#1220箱变,43199,24903
43200,四川.瓦洛光伏厂/#1212箱变,43200,24911
43201,四川.瓦洛光伏厂/#1212箱变,43201,24912
43202,四川.瓦洛光伏厂/#1212箱变,43202,24913
43757,四川.万家山光伏厂/#1102箱变,43757,27691
43758,四川.万家山光伏厂/#1102箱变,43758,27692
43759,四川.万家山光伏厂/#1102箱变,43759,27693
43760,四川.万家山光伏厂/#1103箱变,43760,27701
43761,四川.万家山光伏厂/#1103箱变,43761,27702
43762,四川.万家山光伏厂/#1103箱变,43762,27703
43763,四川.万家山光伏厂/#1104箱变,43763,27711
43764,四川.万家山光伏厂/#1104箱变,43764,27712
43765,四川.万家山光伏厂/#1104箱变,43765,27713
43766,四川.万家山光伏厂/#1105箱变,43766,27721
43767,四川.万家山光伏厂/#1105箱变,43767,27722
43768,四川.万家山光伏厂/#1105箱变,43768,27723
43769,四川.万家山光伏厂/#1106箱变,43769,27731
43770,四川.万家山光伏厂/#1106箱变,43770,27732
43771,四川.万家山光伏厂/#1106箱变,43771,27733
43772,四川.万家山光伏厂/#1107箱变,43772,27741
43773,四川.万家山光伏厂/#1107箱变,43773,27742
43774,四川.万家山光伏厂/#1107箱变,43774,27743
43775,四川.万家山光伏厂/#1201箱变,43775,27751
43776,四川.万家山光伏厂/#1201箱变,43776,27752
43777,四川.万家山光伏厂/#1201箱变,43777,27753
43778,四川.万家山光伏厂/#1203箱变,43778,27761
43779,四川.万家山光伏厂/#1203箱变,43779,27762
43780,四川.万家山光伏厂/#1203箱变,43780,27763
43781,四川.万家山光伏厂/#1204箱变,43781,27771
43782,四川.万家山光伏厂/#1204箱变,43782,27772
43783,四川.万家山光伏厂/#1204箱变,43783,27773
43784,四川.万家山光伏厂/#1205箱变,43784,27781
43785,四川.万家山光伏厂/#1205箱变,43785,27782
43786,四川.万家山光伏厂/#1205箱变,43786,27783
43787,四川.万家山光伏厂/#1206箱变,43787,27791
43788,四川.万家山光伏厂/#1206箱变,43788,27792
43789,四川.万家山光伏厂/#1206箱变,43789,27793
43790,四川.万家山光伏厂/#1207箱变,43790,27801
43791,四川.万家山光伏厂/#1207箱变,43791,27802
43792,四川.万家山光伏厂/#1207箱变,43792,27803
43793,四川.万家山光伏厂/#1208箱变,43793,27811
43794,四川.万家山光伏厂/#1208箱变,43794,27812
43795,四川.万家山光伏厂/#1208箱变,43795,27813
43796,四川.万家山光伏厂/#1301箱变,43796,27821
43797,四川.万家山光伏厂/#1301箱变,43797,27822
43798,四川.万家山光伏厂/#1301箱变,43798,27823
43799,四川.万家山光伏厂/#1302箱变,43799,27831
43800,四川.万家山光伏厂/#1302箱变,43800,27832
43801,四川.万家山光伏厂/#1302箱变,43801,27833
43802,四川.万家山光伏厂/#1304箱变,43802,27841
43803,四川.万家山光伏厂/#1304箱变,43803,27842
43804,四川.万家山光伏厂/#1304箱变,43804,27843
43805,四川.万家山光伏厂/#1305箱变,43805,27851
43806,四川.万家山光伏厂/#1305箱变,43806,27852
43807,四川.万家山光伏厂/#1305箱变,43807,27853
43808,四川.万家山光伏厂/#1306箱变,43808,27861
43809,四川.万家山光伏厂/#1306箱变,43809,27862
43810,四川.万家山光伏厂/#1306箱变,43810,27863
43811,四川.万家山光伏厂/#1101箱变,43811,27871
43812,四川.万家山光伏厂/#1101箱变,43812,27872
43813,四川.万家山光伏厂/#1101箱变,43813,27873
43814,四川.万家山光伏厂/#1202箱变,43814,27881
43815,四川.万家山光伏厂/#1202箱变,43815,27882
43816,四川.万家山光伏厂/#1202箱变,43816,27883
43817,四川.万家山光伏厂/#1303箱变,43817,27891
43818,四川.万家山光伏厂/#1303箱变,43818,27892
43819,四川.万家山光伏厂/#1303箱变,43819,27893
43820,四川.达拉寨光伏厂/#1201箱变,43820,27901
43821,四川.达拉寨光伏厂/#1201箱变,43821,27902
43822,四川.达拉寨光伏厂/#1201箱变,43822,27903
43823,四川.达拉寨光伏厂/#1202箱变,43823,27911
43824,四川.达拉寨光伏厂/#1202箱变,43824,27912
43825,四川.达拉寨光伏厂/#1202箱变,43825,27913
43826,四川.达拉寨光伏厂/#1203箱变,43826,27921
43827,四川.达拉寨光伏厂/#1203箱变,43827,27922
43828,四川.达拉寨光伏厂/#1203箱变,43828,27923
43829,四川.达拉寨光伏厂/#1204箱变,43829,27931
43830,四川.达拉寨光伏厂/#1204箱变,43830,27932
43831,四川.达拉寨光伏厂/#1204箱变,43831,27933
43832,四川.达拉寨光伏厂/#1205箱变,43832,27941
43833,四川.达拉寨光伏厂/#1205箱变,43833,27942
43834,四川.达拉寨光伏厂/#1205箱变,43834,27943
43835,四川.达拉寨光伏厂/#1206箱变,43835,27951
43836,四川.达拉寨光伏厂/#1206箱变,43836,27952
43837,四川.达拉寨光伏厂/#1206箱变,43837,27953
43838,四川.达拉寨光伏厂/#1207箱变,43838,27961
43839,四川.达拉寨光伏厂/#1207箱变,43839,27962
43840,四川.达拉寨光伏厂/#1207箱变,43840,27963
43841,四川.达拉寨光伏厂/#1208箱变,43841,27971
43842,四川.达拉寨光伏厂/#1208箱变,43842,27972
43843,四川.达拉寨光伏厂/#1208箱变,43843,27973
43844,四川.达拉寨光伏厂/#1209箱变,43844,27981
43845,四川.达拉寨光伏厂/#1209箱变,43845,27982
43846,四川.达拉寨光伏厂/#1209箱变,43846,27983
43847,四川.达拉寨光伏厂/#1210箱变,43847,27991
43848,四川.达拉寨光伏厂/#1210箱变,43848,27992
43849,四川.达拉寨光伏厂/#1210箱变,43849,27993
43850,四川.达拉寨光伏厂/#1211箱变,43850,28001
43851,四川.达拉寨光伏厂/#1211箱变,43851,28002
43852,四川.达拉寨光伏厂/#1211箱变,43852,28003
43853,四川.达拉寨光伏厂/#1401箱变,43853,28011
43854,四川.达拉寨光伏厂/#1401箱变,43854,28012
43855,四川.达拉寨光伏厂/#1401箱变,43855,28013
43856,四川.达拉寨光伏厂/#1402箱变,43856,28021
43857,四川.达拉寨光伏厂/#1402箱变,43857,28022
43858,四川.达拉寨光伏厂/#1402箱变,43858,28023
43859,四川.达拉寨光伏厂/#1403箱变,43859,28031
43860,四川.达拉寨光伏厂/#1403箱变,43860,28032
43861,四川.达拉寨光伏厂/#1403箱变,43861,28033
43862,四川.达拉寨光伏厂/#1404箱变,43862,28041
43863,四川.达拉寨光伏厂/#1404箱变,43863,28042
43864,四川.达拉寨光伏厂/#1404箱变,43864,28043
43865,四川.达拉寨光伏厂/#1405箱变,43865,28051
43866,四川.达拉寨光伏厂/#1405箱变,43866,28052
43867,四川.达拉寨光伏厂/#1405箱变,43867,28053
43868,四川.达拉寨光伏厂/#1406箱变,43868,28061
43869,四川.达拉寨光伏厂/#1406箱变,43869,28062
43870,四川.达拉寨光伏厂/#1406箱变,43870,28063
43871,四川.达拉寨光伏厂/#1407箱变,43871,28071
43872,四川.达拉寨光伏厂/#1407箱变,43872,28072
43873,四川.达拉寨光伏厂/#1407箱变,43873,28073
43874,四川.达拉寨光伏厂/#1408箱变,43874,28081
43875,四川.达拉寨光伏厂/#1408箱变,43875,28082
43876,四川.达拉寨光伏厂/#1408箱变,43876,28083
43877,四川.达拉寨光伏厂/#1409箱变,43877,28091
43878,四川.达拉寨光伏厂/#1409箱变,43878,28092
43879,四川.达拉寨光伏厂/#1409箱变,43879,28093
43880,四川.达拉寨光伏厂/#1410箱变,43880,28101
43881,四川.达拉寨光伏厂/#1410箱变,43881,28102
43882,四川.达拉寨光伏厂/#1410箱变,43882,28103
44537,四川.白乌光伏厂/#1101箱变,44537,31381
44538,四川.白乌光伏厂/#1101箱变,44538,31382
44539,四川.白乌光伏厂/#1101箱变,44539,31383
44540,四川.白乌光伏厂/#1102箱变,44540,31391
44541,四川.白乌光伏厂/#1102箱变,44541,31392
44542,四川.白乌光伏厂/#1102箱变,44542,31393
44543,四川.白乌光伏厂/#1104箱变,44543,31401
44544,四川.白乌光伏厂/#1104箱变,44544,31402
44545,四川.白乌光伏厂/#1104箱变,44545,31403
44546,四川.白乌光伏厂/#1105箱变,44546,31411
44547,四川.白乌光伏厂/#1105箱变,44547,31412
44548,四川.白乌光伏厂/#1105箱变,44548,31413
44549,四川.白乌光伏厂/#1106箱变,44549,31421
44550,四川.白乌光伏厂/#1106箱变,44550,31422
44551,四川.白乌光伏厂/#1106箱变,44551,31423
44552,四川.白乌光伏厂/#1107箱变,44552,31431
44553,四川.白乌光伏厂/#1107箱变,44553,31432
44554,四川.白乌光伏厂/#1107箱变,44554,31433
44555,四川.白乌光伏厂/#1108箱变,44555,31441
44556,四川.白乌光伏厂/#1108箱变,44556,31442
44557,四川.白乌光伏厂/#1108箱变,44557,31443
44558,四川.白乌光伏厂/#1109箱变,44558,31451
44559,四川.白乌光伏厂/#1109箱变,44559,31452
44560,四川.白乌光伏厂/#1109箱变,44560,31453
44561,四川.白乌光伏厂/#1110箱变,44561,31461
44562,四川.白乌光伏厂/#1110箱变,44562,31462
44563,四川.白乌光伏厂/#1110箱变,44563,31463
44564,四川.白乌光伏厂/#1103箱变,44564,31471
44565,四川.白乌光伏厂/#1103箱变,44565,31472
44566,四川.白乌光伏厂/#1103箱变,44566,31473
44567,四川.白乌光伏厂/#1201箱变,44567,31481
44568,四川.白乌光伏厂/#1201箱变,44568,31482
44569,四川.白乌光伏厂/#1201箱变,44569,31483
44570,四川.白乌光伏厂/#1202箱变,44570,31491
44571,四川.白乌光伏厂/#1202箱变,44571,31492
44572,四川.白乌光伏厂/#1202箱变,44572,31493
44573,四川.白乌光伏厂/#1203箱变,44573,31501
44574,四川.白乌光伏厂/#1203箱变,44574,31502
44575,四川.白乌光伏厂/#1203箱变,44575,31503
44576,四川.白乌光伏厂/#1204箱变,44576,31511
44577,四川.白乌光伏厂/#1204箱变,44577,31512
44578,四川.白乌光伏厂/#1204箱变,44578,31513
44579,四川.白乌光伏厂/#1205箱变,44579,31521
44580,四川.白乌光伏厂/#1205箱变,44580,31522
44581,四川.白乌光伏厂/#1205箱变,44581,31523
44582,四川.白乌光伏厂/#1206箱变,44582,31531
44583,四川.白乌光伏厂/#1206箱变,44583,31532
44584,四川.白乌光伏厂/#1206箱变,44584,31533
44585,四川.白乌光伏厂/#1207箱变,44585,31541
44586,四川.白乌光伏厂/#1207箱变,44586,31542
44587,四川.白乌光伏厂/#1207箱变,44587,31543
44588,四川.白乌光伏厂/#1209箱变,44588,31551
44589,四川.白乌光伏厂/#1209箱变,44589,31552
44590,四川.白乌光伏厂/#1209箱变,44590,31553
44591,四川.白乌光伏厂/#1210箱变,44591,31561
44592,四川.白乌光伏厂/#1210箱变,44592,31562
44593,四川.白乌光伏厂/#1210箱变,44593,31563
44594,四川.白乌光伏厂/#1208箱变,44594,31571
44595,四川.白乌光伏厂/#1208箱变,44595,31572
44596,四川.白乌光伏厂/#1208箱变,44596,31573
44597,四川.白乌光伏厂/#1301箱变,44597,31581
44598,四川.白乌光伏厂/#1301箱变,44598,31582
44599,四川.白乌光伏厂/#1301箱变,44599,31583
44600,四川.白乌光伏厂/#1302箱变,44600,31591
44601,四川.白乌光伏厂/#1302箱变,44601,31592
44602,四川.白乌光伏厂/#1302箱变,44602,31593
44603,四川.白乌光伏厂/#1303箱变,44603,31601
44604,四川.白乌光伏厂/#1303箱变,44604,31602
44605,四川.白乌光伏厂/#1303箱变,44605,31603
44606,四川.白乌光伏厂/#1304箱变,44606,31611
44607,四川.白乌光伏厂/#1304箱变,44607,31612
44608,四川.白乌光伏厂/#1304箱变,44608,31613
44609,四川.白乌光伏厂/#1305箱变,44609,31621
44610,四川.白乌光伏厂/#1305箱变,44610,31622
44611,四川.白乌光伏厂/#1305箱变,44611,31623
44612,四川.白乌光伏厂/#1306箱变,44612,31631
44613,四川.白乌光伏厂/#1306箱变,44613,31632
44614,四川.白乌光伏厂/#1306箱变,44614,31633
44615,四川.白乌光伏厂/#1307箱变,44615,31641
44616,四川.白乌光伏厂/#1307箱变,44616,31642
44617,四川.白乌光伏厂/#1307箱变,44617,31643
44618,四川.白乌光伏厂/#1308箱变,44618,31651
44619,四川.白乌光伏厂/#1308箱变,44619,31652
44620,四川.白乌光伏厂/#1308箱变,44620,31653
44621,四川.白乌光伏厂/#1309箱变,44621,31661
44622,四川.白乌光伏厂/#1309箱变,44622,31662
44623,四川.白乌光伏厂/#1309箱变,44623,31663
44624,四川.白乌光伏厂/#1310箱变,44624,31671
44625,四川.白乌光伏厂/#1310箱变,44625,31672
44626,四川.白乌光伏厂/#1310箱变,44626,31673
44627,四川.白乌光伏厂/#1401箱变,44627,31681
44628,四川.白乌光伏厂/#1401箱变,44628,31682
44629,四川.白乌光伏厂/#1401箱变,44629,31683
44630,四川.白乌光伏厂/#1402箱变,44630,31691
44631,四川.白乌光伏厂/#1402箱变,44631,31692
44632,四川.白乌光伏厂/#1402箱变,44632,31693
44633,四川.白乌光伏厂/#1403箱变,44633,31701
44634,四川.白乌光伏厂/#1403箱变,44634,31702
44635,四川.白乌光伏厂/#1403箱变,44635,31703
44636,四川.白乌光伏厂/#1404箱变,44636,31711
44637,四川.白乌光伏厂/#1404箱变,44637,31712
44638,四川.白乌光伏厂/#1404箱变,44638,31713
44639,四川.白乌光伏厂/#1406箱变,44639,31721
44640,四川.白乌光伏厂/#1406箱变,44640,31722
44641,四川.白乌光伏厂/#1406箱变,44641,31723
44642,四川.白乌光伏厂/#1407箱变,44642,31731
44643,四川.白乌光伏厂/#1407箱变,44643,31732
