id,name,type,I_Vol,K_Vol,J_Vol,I_S,K_S,J_S,Itap_H,Itap_L,Itap_E,Itap_C,Itap_V,Ktap_H,Ktap_L,Ktap_E,Ktap_C,Ktap_V,Jtap_V,Ri,Xi,Rk,Xk,Rj,Xj,I_node,K_node,J_node,I_P,I_Q,K_P,K_Q,J_P,J_Q,I_tap,K_tap,I_off,K_off,J_off,Pi_meas,Qi_meas,Pk_meas,Qk_meas,Pj_meas,Qj_meas,Ti_meas,Tk_meas,G,B,I_nd,K_nd,J_nd,I_bs,K_bs,J_bs,I_island,K_island,J_island,Ri*,Xi*,Rk*,Xk*,Rj*,Xj*,I_t,K_t,J_t,IBase_V,KBase_V,JBase_V
4055,四川.洛乌沟光伏厂/#1304箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46587,四川.洛乌沟光伏厂.0.nd46588,四川.洛乌沟光伏厂.0.nd46589,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46587,46588,46589,15452,15582,15583,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4056,四川.洛乌沟光伏厂/#1305箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46590,四川.洛乌沟光伏厂.0.nd46591,四川.洛乌沟光伏厂.0.nd46592,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46590,46591,46592,15453,15584,15585,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4057,四川.洛乌沟光伏厂/#1306箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46593,四川.洛乌沟光伏厂.0.nd46594,四川.洛乌沟光伏厂.0.nd46595,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46593,46594,46595,15454,15586,15587,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4058,四川.洛乌沟光伏厂/#1307箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46596,四川.洛乌沟光伏厂.0.nd46597,四川.洛乌沟光伏厂.0.nd46598,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46596,46597,46598,15455,15588,15589,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4059,四川.洛乌沟光伏厂/#1308箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46599,四川.洛乌沟光伏厂.0.nd46600,四川.洛乌沟光伏厂.0.nd46601,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46599,46600,46601,15456,15590,15591,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4060,四川.洛乌沟光伏厂/#1309箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46602,四川.洛乌沟光伏厂.0.nd46603,四川.洛乌沟光伏厂.0.nd46604,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46602,46603,46604,15457,15592,15593,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4061,四川.洛乌沟光伏厂/#1310箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46605,四川.洛乌沟光伏厂.0.nd46606,四川.洛乌沟光伏厂.0.nd46607,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46605,46606,46607,15458,15594,15595,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4062,四川.洛乌沟光伏厂/#1311箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46608,四川.洛乌沟光伏厂.0.nd46609,四川.洛乌沟光伏厂.0.nd46610,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46608,46609,46610,15459,15596,15597,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4063,四川.洛乌沟光伏厂/#1312箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46611,四川.洛乌沟光伏厂.0.nd46612,四川.洛乌沟光伏厂.0.nd46613,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46611,46612,46613,15460,15598,15599,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4064,四川.洛乌沟光伏厂/#1313箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46614,四川.洛乌沟光伏厂.0.nd46615,四川.洛乌沟光伏厂.0.nd46616,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46614,46615,46616,15461,15600,15601,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4065,四川.洛乌沟光伏厂/#1314箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46617,四川.洛乌沟光伏厂.0.nd46618,四川.洛乌沟光伏厂.0.nd46619,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46617,46618,46619,15462,15602,15603,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4066,四川.洛乌沟光伏厂/#1315箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46620,四川.洛乌沟光伏厂.0.nd46621,四川.洛乌沟光伏厂.0.nd46622,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46620,46621,46622,15463,15604,15605,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4067,四川.洛乌沟光伏厂/#1401箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46623,四川.洛乌沟光伏厂.0.nd46624,四川.洛乌沟光伏厂.0.nd46625,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46623,46624,46625,15464,15606,15607,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4068,四川.洛乌沟光伏厂/#1402箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46626,四川.洛乌沟光伏厂.0.nd46627,四川.洛乌沟光伏厂.0.nd46628,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46626,46627,46628,15465,15608,15609,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4069,四川.洛乌沟光伏厂/#1403箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46629,四川.洛乌沟光伏厂.0.nd46630,四川.洛乌沟光伏厂.0.nd46631,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46629,46630,46631,15466,15610,15611,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4070,四川.洛乌沟光伏厂/#1404箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46632,四川.洛乌沟光伏厂.0.nd46633,四川.洛乌沟光伏厂.0.nd46634,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46632,46633,46634,15467,15612,15613,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4071,四川.洛乌沟光伏厂/#1405箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46635,四川.洛乌沟光伏厂.0.nd46636,四川.洛乌沟光伏厂.0.nd46637,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46635,46636,46637,15468,15614,15615,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4072,四川.洛乌沟光伏厂/#1406箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46638,四川.洛乌沟光伏厂.0.nd46639,四川.洛乌沟光伏厂.0.nd46640,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46638,46639,46640,15469,15616,15617,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4073,四川.洛乌沟光伏厂/#1407箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46641,四川.洛乌沟光伏厂.0.nd46642,四川.洛乌沟光伏厂.0.nd46643,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46641,46642,46643,15470,15618,15619,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4074,四川.洛乌沟光伏厂/#1408箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46644,四川.洛乌沟光伏厂.0.nd46645,四川.洛乌沟光伏厂.0.nd46646,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46644,46645,46646,15471,15620,15621,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4075,四川.洛乌沟光伏厂/#1409箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46647,四川.洛乌沟光伏厂.0.nd46648,四川.洛乌沟光伏厂.0.nd46649,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46647,46648,46649,15472,15622,15623,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4076,四川.洛乌沟光伏厂/#1410箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46650,四川.洛乌沟光伏厂.0.nd46651,四川.洛乌沟光伏厂.0.nd46652,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46650,46651,46652,15473,15624,15625,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4077,四川.洛乌沟光伏厂/#1411箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46653,四川.洛乌沟光伏厂.0.nd46654,四川.洛乌沟光伏厂.0.nd46655,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46653,46654,46655,15474,15626,15627,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4078,四川.洛乌沟光伏厂/#1412箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46656,四川.洛乌沟光伏厂.0.nd46657,四川.洛乌沟光伏厂.0.nd46658,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46656,46657,46658,15475,15628,15629,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4079,四川.洛乌沟光伏厂/#1413箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46659,四川.洛乌沟光伏厂.0.nd46660,四川.洛乌沟光伏厂.0.nd46661,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46659,46660,46661,15476,15630,15631,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4080,四川.洛乌沟光伏厂/#1414箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46662,四川.洛乌沟光伏厂.0.nd46663,四川.洛乌沟光伏厂.0.nd46664,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46662,46663,46664,15477,15632,15633,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4081,四川.洛乌沟光伏厂/#1415箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46665,四川.洛乌沟光伏厂.0.nd46666,四川.洛乌沟光伏厂.0.nd46667,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46665,46666,46667,15478,15634,15635,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4095,四川.竹林坡光伏厂/#1201箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46694,四川.竹林坡光伏厂.0.nd46695,四川.竹林坡光伏厂.0.nd46696,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46694,46695,46696,16362,16540,16541,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4096,四川.竹林坡光伏厂/#1202箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46697,四川.竹林坡光伏厂.0.nd46698,四川.竹林坡光伏厂.0.nd46699,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46697,46698,46699,16363,16542,16543,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4097,四川.竹林坡光伏厂/#1203箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46700,四川.竹林坡光伏厂.0.nd46701,四川.竹林坡光伏厂.0.nd46702,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46700,46701,46702,16364,16544,16545,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4098,四川.竹林坡光伏厂/#1204箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46703,四川.竹林坡光伏厂.0.nd46704,四川.竹林坡光伏厂.0.nd46705,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46703,46704,46705,16365,16546,16547,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4099,四川.竹林坡光伏厂/#1205箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46706,四川.竹林坡光伏厂.0.nd46707,四川.竹林坡光伏厂.0.nd46708,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46706,46707,46708,16366,16548,16549,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4100,四川.竹林坡光伏厂/#1206箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46709,四川.竹林坡光伏厂.0.nd46710,四川.竹林坡光伏厂.0.nd46711,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46709,46710,46711,16367,16550,16551,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4101,四川.竹林坡光伏厂/#1207箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46712,四川.竹林坡光伏厂.0.nd46713,四川.竹林坡光伏厂.0.nd46714,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46712,46713,46714,16368,16552,16553,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4102,四川.竹林坡光伏厂/#1208箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46715,四川.竹林坡光伏厂.0.nd46716,四川.竹林坡光伏厂.0.nd46717,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46715,46716,46717,16369,16554,16555,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4103,四川.竹林坡光伏厂/#1209箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46718,四川.竹林坡光伏厂.0.nd46719,四川.竹林坡光伏厂.0.nd46720,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46718,46719,46720,16370,16556,16557,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4104,四川.竹林坡光伏厂/#1210箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46721,四川.竹林坡光伏厂.0.nd46722,四川.竹林坡光伏厂.0.nd46723,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46721,46722,46723,16371,16558,16559,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4105,四川.竹林坡光伏厂/#1211箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46724,四川.竹林坡光伏厂.0.nd46725,四川.竹林坡光伏厂.0.nd46726,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46724,46725,46726,16372,16560,16561,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4106,四川.竹林坡光伏厂/#1301箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46727,四川.竹林坡光伏厂.0.nd46728,四川.竹林坡光伏厂.0.nd46729,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46727,46728,46729,16373,16562,16563,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4107,四川.竹林坡光伏厂/#1302箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46730,四川.竹林坡光伏厂.0.nd46731,四川.竹林坡光伏厂.0.nd46732,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46730,46731,46732,16374,16564,16565,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4108,四川.竹林坡光伏厂/#1303箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46733,四川.竹林坡光伏厂.0.nd46734,四川.竹林坡光伏厂.0.nd46735,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46733,46734,46735,16375,16566,16567,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4109,四川.竹林坡光伏厂/#1304箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46736,四川.竹林坡光伏厂.0.nd46737,四川.竹林坡光伏厂.0.nd46738,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46736,46737,46738,16376,16568,16569,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4110,四川.竹林坡光伏厂/#1305箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46739,四川.竹林坡光伏厂.0.nd46740,四川.竹林坡光伏厂.0.nd46741,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46739,46740,46741,16377,16570,16571,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4111,四川.竹林坡光伏厂/#1306箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46742,四川.竹林坡光伏厂.0.nd46743,四川.竹林坡光伏厂.0.nd46744,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46742,46743,46744,16378,16572,16573,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4112,四川.竹林坡光伏厂/#1307箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46745,四川.竹林坡光伏厂.0.nd46746,四川.竹林坡光伏厂.0.nd46747,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46745,46746,46747,16379,16574,16575,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4113,四川.竹林坡光伏厂/#1308箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46748,四川.竹林坡光伏厂.0.nd46749,四川.竹林坡光伏厂.0.nd46750,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46748,46749,46750,16380,16576,16577,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4114,四川.竹林坡光伏厂/#1309箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46751,四川.竹林坡光伏厂.0.nd46752,四川.竹林坡光伏厂.0.nd46753,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46751,46752,46753,16381,16578,16579,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4115,四川.竹林坡光伏厂/#1310箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.竹林坡光伏厂.35.nd46754,四川.竹林坡光伏厂.0.nd46755,四川.竹林坡光伏厂.0.nd46756,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46754,46755,46756,16382,16580,16581,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
